log_id,user_id,session_id,timestamp,action_type,stage,region,quest_id,skill_used,experience_gained,level
b5d4365e-7ddd-40fc-abea-a072dc6a73aa,d9e35da3-9db9-4549-89ef-fb38629b2665,4aad4ac2-c3ec-42de-8c44-e641d13d769a,2025-07-31T12:16:52.336160,ultimate,stage_08,city,quest_058,skill_039,79,41
1b21362a-b90c-45de-8d4b-30c1c48692fb,fe3d7596-6003-44d4-b85f-915387c980d9,13639056-fba1-41d6-adb3-0e4106a74b45,2025-07-11T08:40:26.336160,move,stage_06,mountain,quest_030,skill_002,13,35
691a154e-a5df-4be2-82f8-aa6fa9559974,780f9a81-829a-458f-b915-c04489721552,a08716da-422d-4bc3-9479-c1e22181f0a1,2025-07-13T09:37:39.336160,collect,stage_01,city,quest_078,skill_022,77,6
9ab0d617-e6ac-4348-8138-e4225266af60,63223390-edd1-4127-92c2-8109dde1b45c,71ac4e5a-3cde-46eb-9d15-ed65a7cf410d,2025-07-14T04:03:57.336160,jump,stage_03,city,quest_035,skill_037,72,22
28a83f29-7695-42a0-b297-04c8cd78db2c,ba7e59d6-779c-47a7-8bdc-e071804f578b,92fea0fa-f873-447a-adcb-60435cbd8c62,2025-07-16T10:18:59.336160,collect,stage_04,forest,quest_093,skill_049,58,27
3feb538c-10de-42ae-bbdb-7c9946581bc3,324bec32-6141-4e67-848a-d7fd4444573b,34938ac5-01d3-4b45-b236-1241f3f97e36,2025-07-20T07:57:22.336160,move,stage_08,forest,quest_061,skill_002,71,47
645873c9-87f6-47b6-97c9-221a30a7d23e,77f43444-3a0d-4ce8-92b8-571194c7b9e6,d2f89e02-92b5-4c21-90b6-7358382e7c83,2025-07-31T15:15:53.336160,move,stage_01,castle,quest_057,skill_009,45,7
a6a6470e-c169-4a50-bce8-7017b4cdabad,f5e0fd2d-6330-4a69-b7b1-5ec015d6f5a0,dcd5d3d0-702b-40f5-aa9d-5cb02440645d,2025-07-18T00:06:29.336160,collect,stage_03,city,quest_027,skill_004,66,17
c07697cc-2a43-41d6-9613-ae1c832cf08c,392b4ff5-64b3-4db3-9045-b88d445e00f8,89c92089-aff1-4bcc-a3ae-aff7b96ba02a,2025-07-17T20:06:36.336160,attack,stage_05,mountain,quest_067,skill_004,92,27
b770e2e7-d259-4b86-9ce7-64d03c3a4dc0,0ff9b6f9-28fa-4af9-b979-243a08fdb12a,01106a0f-ac21-48d5-b19c-db21976deea4,2025-07-14T23:32:23.336160,move,stage_06,city,quest_090,skill_045,95,37
4196126e-6b12-4704-a6e1-ec2c370fbc56,a5e1e15a-147c-435a-b2a7-af08c6f05a27,9056e66f-8774-4d9c-a47e-273846e722e8,2025-07-17T01:45:31.336160,attack,stage_04,forest,quest_048,skill_041,85,24
d3641147-2fed-4cdb-924f-c95bc634e624,1c7acfc5-69e5-47cd-9c06-3c458b37ecec,f9f7d710-dbaa-44fb-acda-d5da754b4dcd,2025-07-22T16:54:28.336160,attack,stage_05,forest,quest_062,skill_025,21,31
40ce58d8-466e-4472-bf1b-cbb9d099ceb7,6ecd30b6-d61c-4c6d-8ee4-ecc1ad57df10,9a7c6866-9b6a-4c68-b9c0-9531a46d8022,2025-07-21T20:38:35.336160,jump,stage_01,city,quest_045,skill_017,65,9
389587a6-33c0-4bbc-b39c-5287ba427886,c454ebf8-38b0-4585-a023-8a7b38a26799,38439a6f-799c-46ee-9509-2cc788d39b51,2025-07-16T04:59:22.336160,collect,stage_01,dungeon,quest_083,skill_013,81,10
803a7bf3-a25c-4901-a180-0c89d05d0cf3,567fc957-07c2-4d20-ad7e-9c2cc2ea0e96,4211cb92-b51a-432f-8009-ddb8da69815d,2025-07-15T21:39:29.336160,move,stage_01,castle,quest_097,skill_045,53,10
38c5dfbd-5c82-4576-a701-ee8e8831eff9,48ed003f-35b8-460f-8ae3-c656ffa4448f,1e34df5f-eafa-4c04-9e55-77e36aac1a88,2025-07-31T18:25:19.336160,move,stage_05,mountain,quest_043,skill_029,80,26
ea7efb54-55e9-4151-bce1-7dea053827af,5a20b081-b8be-4302-8678-8b32496a2adf,aaa76b18-6d77-4d6b-a176-f38755443ec4,2025-07-24T16:49:46.336160,collect,stage_04,desert,quest_068,skill_002,48,27
83b40788-9178-4237-b116-58ca5ec499d0,ba7e59d6-779c-47a7-8bdc-e071804f578b,2084da7f-9710-40b2-96a9-56e753757d7d,2025-07-31T17:13:28.336160,special_attack,stage_09,mountain,quest_098,skill_046,12,50
c9d5ed13-a51e-4317-9e0b-187cb3475b69,cd85c792-6bf1-4208-88cd-6dd6eb087011,c8d78537-243a-40b1-9b99-dfbfe653f00f,2025-07-17T21:49:47.336160,attack,stage_01,desert,quest_098,skill_044,28,10
fad81d0c-d038-494b-8115-28e1eacdcdf1,affc11d3-0cf4-462f-ae42-5fa5f68cd530,91ef0053-28df-485c-ad10-75274a3c0669,2025-07-23T07:33:55.336160,special_attack,stage_06,castle,quest_018,skill_021,32,37
0422ea69-5236-42e3-afa7-742cb76a5717,1c7acfc5-69e5-47cd-9c06-3c458b37ecec,5df3a097-6b22-4467-b803-d049a2ebd36d,2025-07-19T04:27:49.336160,collect,stage_03,castle,quest_085,skill_040,17,24
254a231b-4599-4449-9ccb-0875164f0dc7,21c867b9-31f0-47cd-b54e-50e6ba1f228b,e10f4f18-6bbf-429c-841e-a852e6eecbf5,2025-07-16T13:35:05.336160,move,stage_07,desert,quest_063,skill_020,31,44
2d9a7fb8-4f39-4c8c-9d76-0648b2c30657,06489eee-ded2-41f9-ba7b-1ec9b83555b0,218e3e5c-24be-4580-b53a-4d5eedf4f1de,2025-07-12T08:18:21.336160,move,stage_01,dungeon,quest_080,skill_038,67,7
f17b3014-ffe0-4464-a10a-a5c91bac97aa,b0dec550-0d41-4d7c-8a20-ba7ff921f843,020eda8b-0feb-49f8-8bb8-a0099907fd84,2025-07-09T19:15:55.336160,move,stage_01,dungeon,quest_056,skill_037,97,7
ea10e743-7ea1-4f3c-80bd-69dade4bec09,95565ec9-850c-40c5-9e2a-fc42ec953925,047d3f48-a05b-4d32-8db5-a98a183a77ab,2025-08-02T20:30:08.336160,attack,stage_01,city,quest_038,skill_022,51,6
2deaecea-1762-4937-bb79-cd28d493acbe,01206423-9e42-41b7-90a7-f13bc9abf40f,8f6efabc-ea48-4a68-8919-16b21d80bf15,2025-07-21T05:38:39.336160,attack,stage_06,dungeon,quest_087,skill_034,25,39
acd3f7c7-d41e-41c3-993c-3710e72abcda,6177afb6-8d47-4cb5-a199-1c5451c6947f,0c10d321-ba50-424f-8de9-31f13e6cd790,2025-07-15T05:34:11.336160,jump,stage_03,desert,quest_016,skill_009,69,20
70eef0c8-d7b9-40ca-89ce-f5f383e7db8d,53b38189-d67b-4c62-ae3c-2356e42ea013,20c8320a-a3c5-4158-b84f-cbb9a6e25a60,2025-07-24T18:08:27.336160,move,stage_05,forest,quest_093,skill_004,49,26
e2381e8f-f64b-4727-8bc6-10a79ea89ab2,d0820048-05e5-4513-9fe4-66dadaab1d84,f7ed0c52-52bb-42a9-a673-440a627d1522,2025-07-17T08:36:22.336160,jump,stage_01,desert,quest_013,skill_004,18,7
eee6e077-e17c-456e-a752-c52182c78a96,c866983b-db2e-4a69-b8a2-8bab4f9d0fc5,5f5ebfd0-d763-4bb1-aa45-2b3fb1fe9c39,2025-07-23T03:01:33.336160,collect,stage_05,desert,quest_034,skill_025,84,26
813d829e-f303-4e15-9470-8676a2b686fa,5cbf4ef2-31e4-40da-89e3-2baebf942b5a,d1cea073-5ede-4fd0-baf0-60a5c3108a9e,2025-08-01T02:39:59.336160,attack,stage_04,dungeon,quest_025,skill_014,50,24
b86d054c-68f4-4ed5-a5f2-43dab1c3445f,c1aba89d-01c9-4e36-bc95-8f999358b1fd,0b336424-1824-44c0-b187-2953dfa73f7b,2025-07-16T06:30:40.336160,move,stage_01,castle,quest_092,skill_031,42,7
d8c8aae5-ff2f-49ae-ad0b-c148a7873670,952c19a7-34cd-48ce-bdb1-5010fdb30a22,344ab56e-b20d-4ca6-af5c-a0351e36a400,2025-07-24T13:03:25.336160,attack,stage_01,dungeon,quest_035,skill_011,97,14
8b588980-1afb-4141-80ba-670a6748f3de,41608d74-6aba-485b-a372-0aeb30f3b1c2,2b1a8763-06d8-49bd-9577-23b1813fee22,2025-07-12T16:18:56.336160,attack,stage_07,forest,quest_001,skill_038,55,38
2a544ca8-5849-40ca-ab91-e4c14d78a42d,ba7e59d6-779c-47a7-8bdc-e071804f578b,6355eba3-8477-4a39-8cdb-eae32147129d,2025-07-13T05:03:25.336160,attack,stage_07,forest,quest_052,skill_038,27,43
82f62c4c-6198-4c9d-b6a2-b929d47b94d2,c8b355c8-5352-4f7e-8005-acf3b22d429f,b91237af-e3d5-4ee6-933c-c175cbcf8919,2025-07-10T13:01:13.336160,move,stage_02,desert,quest_095,skill_020,11,15
ba83ab3f-2c3d-4a43-8f9d-6158e0bc82fc,21595c95-632a-46f6-844c-00d485016550,71138242-0f4b-4102-8da0-762968f124c6,2025-08-01T04:54:51.336160,collect,stage_03,mountain,quest_093,skill_002,96,18
ca03e3ce-f408-4ecf-9dc4-f670fba398a8,955e5a84-6ff0-4ce8-87f2-e9571f1af6c1,fddbdaa2-209d-4275-a482-2edab923fa9b,2025-07-20T02:01:11.336160,special_attack,stage_08,castle,quest_051,skill_047,13,42
0c2e87f5-0663-4ba8-860e-653adf4206c6,493c0ffa-b14a-4391-8c8a-25c214349e7b,663f4533-f5a7-4fd8-96b1-297c25a5f383,2025-07-23T08:05:47.336160,move,stage_07,mountain,quest_038,skill_024,58,45
dfa67e55-e8a8-41b8-8211-7ae31e35f20e,0d51a5a6-e30f-4218-b298-98c5ec02aa50,2cc8f300-9988-47b3-a603-d1bf51aceb67,2025-07-19T04:53:14.336160,collect,stage_05,castle,quest_081,skill_037,20,30
828a97f0-b37f-4861-b3dc-044f9ce6fcc7,bc46b7c3-474c-4bc9-aa92-4a57e51ca7b2,48edd10d-e9f7-4069-953e-8c55bf201cbd,2025-07-19T18:47:02.336160,attack,stage_01,dungeon,quest_052,skill_041,69,15
6e45d9e7-45a4-42f0-886b-1bfd0d9dc879,056f79fd-78bb-45ff-a72e-64e64bdea849,a97ecda2-8449-486d-9ae6-c053e7a15bda,2025-08-04T02:30:52.336160,jump,stage_01,desert,quest_046,skill_018,54,8
517e2b25-94d4-4509-ba79-52bfeecc20c5,d4dbbb46-32ea-4067-83e3-12898773f1d7,f2b0535c-a8f7-4834-bcba-abdca0575198,2025-07-22T04:55:14.336160,attack,stage_02,forest,quest_070,skill_015,19,20
fde78138-c48e-49c1-8efa-1abb1fa76718,0d5d0743-8a63-4db6-9e8f-00190d15fc8a,d73cb687-38be-4819-90fe-9dd225104c14,2025-08-06T19:50:19.336160,attack,stage_07,desert,quest_061,skill_036,80,37
a72050ad-57a3-4f97-96b8-b234181a07fa,cd03f6f5-a97f-41bd-82c9-c5cb3c530bee,cff82735-a1ac-45ee-a838-06060df672c0,2025-08-05T18:59:26.336160,special_attack,stage_09,dungeon,quest_095,skill_004,49,50
d17ecd64-55be-4a27-9bd2-565d3eae001c,76bb4408-86a6-4091-afec-7dcb918e5830,a58f2a9d-3d12-4c19-a087-69240524308a,2025-07-28T10:16:21.336160,move,stage_06,dungeon,quest_066,skill_008,80,35
b48755eb-f62a-4fb4-89d9-cd32e98afdcb,3b692ec0-c586-46e5-b709-ab0100a2abb6,c9f8692c-391a-4f1c-9dc3-0f7bd32ecd1c,2025-07-23T05:12:51.336160,defend,stage_08,dungeon,quest_072,skill_021,87,49
b8b5bda2-55ab-41b3-b7a1-41d8e95a0317,fc8e9f4a-e59f-4e7e-857d-4f263b6271a7,21a2c829-32ae-4bd0-9ef7-0cb767d4a8b7,2025-07-19T14:30:08.336160,jump,stage_01,city,quest_071,skill_027,15,14
bb95cb1e-9d86-480c-ae8d-ab6261a93907,8ff00f2c-2603-4a3d-8d16-83a04edec42b,cde3e09a-e5e8-411e-8a48-b190a4b13b93,2025-07-25T01:03:54.336160,move,stage_04,city,quest_095,skill_025,95,27
7398b3ec-0b0b-4555-ab9b-c987912baa9c,fda5eb19-957d-46ad-9466-2d60c15b3cca,5a50bc17-beb0-4509-a32c-2909ef34bde2,2025-07-24T00:39:21.336160,move,stage_04,city,quest_050,skill_021,85,26
20b85c4e-6ac3-402c-acf7-4245736245d3,dd53cc95-36f1-4e0c-b2e9-ba7d8d05ae6b,a5832ee3-7c14-45a6-bddf-642f82be23b3,2025-07-30T06:14:19.336160,move,stage_07,city,quest_047,skill_043,30,43
da715e8b-1ab3-472e-9b62-0cbd2801ad34,af1782c5-daa7-4a58-85ce-9bd801bc6917,1ac9e03f-b0ef-49a1-a11c-cfce47870a13,2025-07-31T08:05:28.336160,attack,stage_03,city,quest_099,skill_016,50,21
09829a67-b347-428e-9f25-b92ffa0402f2,7666c99a-4a94-4ffc-899e-10f05e18c8bb,02623e86-d8c2-420a-a7b3-38c8ea2fca2f,2025-08-09T02:27:09.336160,ultimate,stage_10,forest,quest_050,skill_045,59,50
cf3c3c53-699a-487b-a3e3-c175a5cee3d5,ec932986-cc74-4935-b451-16b8d663971e,d4c77180-fbcb-45cd-beb6-919e2cc6f316,2025-07-25T19:42:18.336160,attack,stage_04,city,quest_091,skill_006,11,21
2548bf0a-cc80-46dd-99e4-0be671ea985e,bbe0a7a6-8fa3-4071-96f0-5791a6ecc769,60f826ac-8de2-4896-a22b-7889634f79cb,2025-07-10T19:09:30.336160,attack,stage_08,mountain,quest_002,skill_025,58,41
7fcd2518-f67e-409e-9ea6-5a2789ae0a25,9067da4b-255f-43bd-929a-1fbc08a8095c,a4aeb5fb-3013-4804-9616-80b434326696,2025-07-27T19:06:20.336160,jump,stage_03,mountain,quest_092,skill_050,73,21
44ebe0dc-efd8-458a-8a21-58b859e2d88c,e7182ccd-715c-459b-817b-e6508fc5715a,6b42f627-23c3-4c12-b62d-6c71c34f2640,2025-07-31T17:39:12.336160,attack,stage_06,castle,quest_082,skill_002,49,35
6b99cdf1-d8b0-4ec9-8ecd-2cf4f4cf650e,32ec9a61-4e9b-40fd-bc4f-65c699abcd6b,c8f09684-e007-4542-aafe-7b91ba8417a6,2025-07-25T07:21:01.336160,collect,stage_05,castle,quest_011,skill_043,50,27
81b1eb68-25de-4edd-944a-b34f2c0fd812,7b202451-dbfd-4fab-857c-e79dd0616a15,0b0948cc-0a40-421a-92d5-303fe1304315,2025-08-07T07:50:02.336160,jump,stage_02,desert,quest_014,skill_038,16,20
31d8799d-fa77-4698-bcf7-244df3ca1a93,0d88cf11-b5fc-436b-8021-4298b25856f4,63d4d46b-901c-4f5a-a05f-f0c6352f391f,2025-07-19T11:46:24.336160,attack,stage_03,castle,quest_050,skill_044,20,23
2a9ea95b-9aee-452f-a96a-61cccb3019ed,b791442a-75f6-491c-a681-0aba5c253b0f,5536dfd5-6a3c-4093-b7bb-cc0b34d4ffef,2025-07-19T17:46:32.336160,attack,stage_03,dungeon,quest_065,skill_012,72,22
48ff2402-419c-40db-bfb6-67a2aed448b2,4a59e81b-6198-4b7e-b7a4-1260fa7630ca,223c15ec-9521-48a6-a232-259f6b410259,2025-07-23T18:46:21.336160,move,stage_01,castle,quest_059,skill_045,53,6
f756fc48-3aa9-43a6-92e8-004e2801d10b,d8ef8c41-9b1f-46cb-9599-2adb7c27ab7b,b05950c1-81c4-4f03-9d7a-230ff438da41,2025-07-18T04:33:27.336160,move,stage_10,dungeon,quest_094,skill_001,11,50
b07f8df9-ced6-4aa4-a409-fc712169865b,d6bd3a4a-3cf8-453e-b09a-3ba63cb757ec,e649384c-a4a1-42b2-9ba4-c9245f6af8ae,2025-08-07T18:34:17.336160,move,stage_01,forest,quest_081,skill_012,99,12
055492be-d025-422e-adfb-cadeac15a4e4,cc6ee4c9-8f45-4359-bf37-e6df9a9ad665,6ff953fa-e404-40dd-9af2-4c548b83a469,2025-07-09T21:00:17.336160,attack,stage_03,forest,quest_025,skill_012,33,21
d85d942a-9e83-4ecb-ae86-f58445bc4ed0,6ac89f18-fd51-4672-8a85-90a790f159e8,031d8526-3e9c-4a06-841d-c701b5e6ac42,2025-07-29T04:53:25.336160,jump,stage_04,mountain,quest_006,skill_037,47,21
be510af0-2fbe-4309-9a17-b404860ef2ae,bb8db284-5987-417b-90b7-4b138b3eff03,00501c1c-c4f9-4269-887a-f8e54b303f57,2025-07-14T20:14:45.336160,defend,stage_07,mountain,quest_063,skill_039,32,42
9563cc10-1e42-4dbc-8a42-cc4732877340,21c867b9-31f0-47cd-b54e-50e6ba1f228b,4c5921a4-3e82-4ae6-8b7e-53d62547ba51,2025-07-26T12:33:16.336160,attack,stage_05,dungeon,quest_030,skill_004,34,29
b31be35b-35b5-4541-9915-9ebf8b11424e,4f0ccd21-21b5-4c29-986a-a05705c1a828,0adb6766-33f1-46b6-bccc-28c3fdae336b,2025-08-02T16:32:08.336160,attack,stage_02,mountain,quest_011,skill_038,22,18
07167fe4-76f2-4eb1-95eb-4caffe468c64,9cfb5c9b-9d0c-420d-98fb-c6a1636860d9,58ff7da0-7d84-44a5-bccc-b1a023f1320e,2025-08-03T16:54:45.336160,attack,stage_04,castle,quest_014,skill_049,62,23
272db0e9-91d0-4632-88b1-953ff8750219,4605a28f-0283-49c8-9f0a-2df695af11d3,71f977e7-395b-42f5-98ca-0d9430cf3922,2025-07-29T11:16:14.336160,attack,stage_03,desert,quest_068,skill_043,29,20
d729d142-3ccf-4ba6-9402-7b6262f1b5b2,25f3d2f5-bf77-40a0-8b37-1197077cb955,7da55fa3-404e-4d55-8682-c01adde3cb60,2025-07-22T18:11:33.336160,attack,stage_04,city,quest_099,skill_015,88,23
0efdb69e-ae42-4026-a5a9-ebc16beaf52f,9f0586cf-b2e5-4f31-a117-12a77d66926f,673c4e61-98f7-4cbd-ab66-ed5c29699581,2025-07-10T15:13:55.336160,attack,stage_04,castle,quest_032,skill_040,88,24
bf338f5f-d5b6-4303-ad09-fd6e6b7aeda2,19e54c9f-9143-4c9b-a847-7221d19f5af3,883df94f-d1b4-4996-97cd-4286250e073c,2025-08-09T02:16:15.336160,collect,stage_05,castle,quest_069,skill_033,68,26
48ef553f-6f54-45aa-ab4f-b1289f24e61c,fe3e685e-52f2-47db-9a92-1a6be2bff342,6b932b25-743a-4d28-982b-195e85087de8,2025-07-25T17:20:51.336160,jump,stage_05,desert,quest_072,skill_045,67,34
f4827482-3dd1-4991-8124-50c45d508203,724dd4e2-e7cd-4dc3-945f-6f0939478330,1fbd0dc0-28ad-4942-bab2-b79b2047ce2c,2025-07-26T10:54:04.336160,move,stage_01,desert,quest_089,skill_008,67,10
f0980d5b-7b98-424f-a4cd-55a755233863,c805cea7-7849-402d-9bbe-2a60f92f10bc,4c05361d-c217-44c0-b443-a82df9b214dd,2025-07-17T13:01:05.336160,move,stage_06,mountain,quest_067,skill_025,83,40
446d463f-dd31-4829-9d69-e6a6e44b7bf9,05c1d3a4-850d-4223-80aa-64f8bcd40197,d182f407-6041-4114-b995-5c44535c1358,2025-07-27T07:13:20.336160,jump,stage_01,forest,quest_075,skill_020,62,7
1c4dea7a-832d-4d53-b871-667d01306e7a,9cfb5c9b-9d0c-420d-98fb-c6a1636860d9,1c1879a7-9637-4d23-9f7c-8255ac41618e,2025-08-07T18:09:23.336160,jump,stage_02,dungeon,quest_071,skill_029,84,17
82314f1a-f0a1-4d76-959e-9c08783a721e,d385ebba-1d6a-430e-9206-b50ad7d75eea,deea376c-6769-4b1e-a5a6-6b9275192140,2025-07-20T05:42:08.336160,move,stage_05,castle,quest_023,skill_025,90,26
58cf3ff7-e7dd-4829-abfb-b0a7a40c3871,d4858343-800a-44c0-a653-b7806532892c,3bdeb087-9fd4-446a-860e-07205183a80c,2025-07-28T00:03:06.336160,attack,stage_05,desert,quest_083,skill_023,63,35
85583b03-6f3e-4180-973f-c6186aadc15f,294c377b-d7a3-4453-b35e-17175431d613,53db68e3-9a1c-4d82-892c-5a2ff4b6f97c,2025-08-05T06:42:48.336160,jump,stage_03,forest,quest_019,skill_033,79,23
ba8cdc45-c488-4e9c-920e-29f63f37cbf4,eddf45c8-7a6a-4a75-8572-2e49fd4bf252,13ad29a4-bc9e-4ef8-b559-b1f54b4253fb,2025-08-06T10:39:46.336160,move,stage_06,forest,quest_013,skill_018,49,38
ce1a1218-9fd9-4df5-895a-f94a3753b34c,e3980da9-6dac-4082-9cf8-74587cfabd1c,d2641551-3593-4241-953e-d3c25f18daad,2025-07-23T23:43:36.336160,attack,stage_03,dungeon,quest_015,skill_037,38,23
dbd8385d-0db1-4d10-9141-6933dcb4b91d,44a5c41a-be1b-4ef3-bcbc-0e9d1b72494f,2d691973-dd9d-4074-8f82-667080709199,2025-07-30T08:01:54.336160,move,stage_04,dungeon,quest_039,skill_045,76,21
1f03db5b-e0ab-4465-a9d6-6018e906c3a0,055c4568-4402-45ec-9881-ae3122371dbd,57ec00b4-8d33-42ea-b56e-2011d32e3d38,2025-07-11T14:12:28.336160,collect,stage_02,dungeon,quest_098,skill_040,48,15
4cbc3377-c1b3-4039-9e2d-6603a2fb7844,a6a620f1-f14c-479a-9021-7600f827eb61,971cb825-98ff-4516-9ac3-a0225058fd99,2025-07-14T15:04:20.336160,attack,stage_01,castle,quest_045,skill_038,59,8
480e7ba3-f096-4f20-a1fa-9a4d1c0a6102,3803a8a9-6f19-429c-b2d4-f0123208d679,b35aca58-a3d7-4097-8f3b-16f6969e0d72,2025-07-13T19:58:51.336160,defend,stage_09,forest,quest_056,skill_031,79,48
9bd46406-a16c-4d7e-9a50-87483fb49904,2cd1f9a0-fe83-4ce2-98a0-2cd246a810f1,775f9a41-1601-44d6-ad27-449e2d1ceb01,2025-07-13T13:58:46.336160,attack,stage_04,castle,quest_058,skill_014,93,26
38aeaf81-b59a-45c3-ba76-dd50231d6aa3,dee7b126-9b68-470f-9730-d74ab1c0b25d,d1152b32-599b-461e-894d-6fb53a6bcaed,2025-08-07T10:29:09.336160,attack,stage_03,castle,quest_037,skill_013,38,20
72f298bb-cb5a-4638-81f5-6baa28e0c6ab,f6a98340-b72c-495f-b555-6c1554bd3121,07516e0a-80d3-45a7-93b3-a09fc3d87ba1,2025-07-21T20:09:08.336160,attack,stage_06,mountain,quest_048,skill_026,91,31
08e12328-c18e-4980-b995-d9e02add15c0,108f9a70-b6ce-4daa-83ee-8aca02ac9606,32e2e325-92f1-4253-ad7a-e4fb39fc45f8,2025-08-03T13:43:52.336160,attack,stage_04,forest,quest_069,skill_001,54,27
0fedefba-2498-4315-aef0-c3420595f93e,af760a7b-e2f5-4d2a-8964-1af0e6d8111f,e92f2b57-e7c6-4705-b7b5-29b073dc92e8,2025-07-11T16:54:04.336160,collect,stage_01,desert,quest_035,skill_032,24,13
5e8a9589-efb8-4d34-a0f9-b5de0480195f,f435c937-4cd6-446e-9dcd-210764e052d2,63b63cee-3ac5-4614-87a2-7971b7a5175b,2025-07-26T22:02:50.336160,collect,stage_03,dungeon,quest_010,skill_011,97,24
bcf8322c-dcb1-43ec-9931-0892aec05c4a,23e4f3b7-2d79-4a12-a88c-4cd6274d5eb8,06462ffb-91d7-4cea-b943-1e6e9a4bdda5,2025-08-05T19:31:40.336160,move,stage_01,city,quest_093,skill_006,77,14
664637de-1dba-4198-a161-df4c5eec4bb9,7f1d15f5-d84c-42ad-b176-5d207eb05966,1d20faf4-76cb-4ad3-8771-29ee2902dfa6,2025-07-19T11:57:28.336160,move,stage_05,city,quest_082,skill_034,60,27
d1a7b05f-cb4c-4bbc-9b6e-a62a39bbbce2,72dc3f87-8c6f-4e66-93cf-6f45ce9f6d31,1a3a18b9-57a3-4ba4-a1ed-18c594dcef2a,2025-07-20T01:35:08.336160,collect,stage_04,mountain,quest_020,skill_048,50,25
b5aac56b-9a2a-420b-ab4d-5e8e679210ef,d1485833-de5f-411f-9c66-4e7c46de8d6b,a74c1273-2a83-470b-b8a2-840b44001e4f,2025-07-22T11:10:10.336160,defend,stage_07,desert,quest_094,skill_050,70,44
27b71317-831c-4936-8808-b76927763e7d,2718344f-ac8a-47cd-9ac6-3b4d75bd4bbd,e4f06181-2cff-4dc2-ae16-c97707c58cf9,2025-07-14T09:41:39.336160,move,stage_06,city,quest_081,skill_006,70,33
6d090479-6db5-4987-8091-23da3df54371,924218ba-b765-4173-a404-3e252c3c4388,538f1d99-7460-4927-9a36-372fe9a2bc43,2025-07-21T21:33:02.336160,move,stage_05,mountain,quest_074,skill_001,61,33
ac5f601f-13eb-4022-9dcb-4a8638d53dc2,b58b0140-a5fa-4774-925a-acd7b8ef3d26,4076cae2-4313-4159-8229-4d0c08aa40e9,2025-08-09T01:31:40.336160,attack,stage_05,mountain,quest_082,skill_047,60,32
132e01a4-2c51-4862-a1ea-2ca9617c2eaf,cc6ee4c9-8f45-4359-bf37-e6df9a9ad665,03d1f535-7c1a-43f1-8585-a94ef9726698,2025-07-16T00:10:38.336160,move,stage_02,dungeon,quest_091,skill_049,16,11
c506a47a-4d98-4006-9dfe-c45109aaaabf,c3453c9c-5be6-41f5-9dc4-e7f73b67a89b,bb98a46b-30f8-4226-a5a1-6c7cbc137058,2025-07-28T04:57:22.336160,ultimate,stage_08,mountain,quest_089,skill_043,18,47
00774e89-3dd6-405e-aa86-b7dfc6d2f465,2cbdcd42-8107-447d-80ad-f7b77f1d0e68,08095d54-39b7-4d17-9fe3-5a92a8771d56,2025-07-17T23:43:29.336160,jump,stage_05,city,quest_053,skill_030,78,27
4a19702b-c883-4a59-a4da-69b8aa7ddf21,453c5e25-c54b-445e-99bb-95def868dc10,2b0d39ed-cd00-43da-8946-f062e4ce5fca,2025-07-18T20:05:57.336160,collect,stage_04,dungeon,quest_090,skill_043,87,28
72db7680-7e95-4563-b2f1-c2a7515e6a9a,c9ef3841-fe02-49bc-9617-c8a613267d69,756010c6-9d4b-46e5-a227-ba471712dba0,2025-07-16T16:46:19.336160,jump,stage_04,city,quest_065,skill_007,90,25
e7d4c86c-5b6f-407e-a09d-f3bf8384b002,ac81653d-3683-4c4f-ab0f-434eedd46a2e,c05725c5-2bc4-493c-bc6d-cac8b52a7a91,2025-08-07T07:02:16.336160,jump,stage_04,desert,quest_056,skill_016,34,24
5a01ece2-433f-482e-b640-f0df1bffbd88,a5e1e15a-147c-435a-b2a7-af08c6f05a27,19033a61-58dc-41b9-bed3-0abc06d1e1d8,2025-07-18T23:07:26.336160,attack,stage_03,forest,quest_078,skill_005,47,20
075426ed-12b4-4a1f-8cf8-8c45818571c6,d1a27df4-16cc-4c76-be57-4dd2e2180eef,15ed4958-613d-4ae3-9f6b-52a8a73e25c7,2025-07-13T04:19:11.336160,defend,stage_10,dungeon,quest_068,skill_045,72,50
a31c87e6-ba29-42ed-a5bf-259cbd2d686c,da8f69c9-c92f-497d-898c-4de26d81a19d,745cdf37-ed07-446f-b784-34006815f779,2025-08-01T16:36:05.336160,move,stage_05,forest,quest_003,skill_009,66,31
ee4d35fc-120c-47ca-8054-bd4a51e7367b,8ecaaeaf-60b7-4ecb-8ad6-e250ead02ac3,c6470a0b-9559-4ad7-953d-909a1101a4be,2025-07-22T22:29:21.336160,attack,stage_02,forest,quest_069,skill_022,57,19
add0477a-00ac-471e-bbd0-281a3c78491a,ace09e35-c5d2-4995-8c06-f4f335ee9024,bcfc5a6d-4437-41a3-94ff-b9129797754a,2025-07-29T09:16:16.336160,defend,stage_07,desert,quest_067,skill_025,56,37
e9e28ff9-4525-4451-9d3c-e563f7b0ff91,e4843875-d42d-409e-8bca-9713e8d4ba2a,008c863c-8934-4757-9bcb-590bf6b0ca41,2025-07-20T17:41:21.336160,move,stage_05,castle,quest_073,skill_021,52,27
