log_id,user_id,transaction_id,product_id,amount,currency,payment_method,status,country,promotion_code,timestamp
d43b73d3-4e5d-45d4-ac6f-59ab3ab3ed27,b326e2dd-55e3-4577-b711-4b00a5dc5cb4,3134162b-6ba5-4224-89fc-a93057375cfd,character_skin,89.63,EUR,google_pay,completed,IN,,2025-08-01T13:09:49.068085
a8e478e8-ffc2-43f2-a9d5-092aa3b46dd3,f6f6942b-c072-479d-a61c-83141c3bdab6,c4b727e1-7efd-4341-9cad-61d4c3814e94,character_skin,63.52,EUR,paypal,completed,JP,est,2025-07-29T08:50:04.768340
45d73d27-78e4-41ee-b7bb-dc76987131eb,1765a928-a4dc-49eb-9c0f-d7b116ec887d,d36f8143-4ff5-4c72-b84c-71270d8c1239,weapon_pack,75.9,EUR,credit_card,refunded,BS,,2025-07-08T12:13:55.662019
c7540363-a4f9-4755-9716-cc1d6e988af3,b4ef4db1-8759-4c8d-b2db-93169fb3e032,716810f1-eedf-4b3e-8132-c42e5ed0a1e1,gold_pack,9.67,KRW,apple_pay,pending,BB,,2025-08-03T13:47:48.150422
93ee2ed1-5ac8-4dcc-ba6b-4e9add89242a,e20100cc-1967-4a06-ab47-90da86ad188c,7a237e0b-8942-4ea2-a0d1-256062f3ded2,premium_pass,40.07,KRW,google_pay,pending,SY,,2025-07-24T09:00:35.226105
6a4a2526-cc66-46b5-b6d0-cf84d4557381,37f4a7c1-27d7-4365-bd65-67d7ce109cda,dbab671d-d6b9-4e5a-9b72-708c80cabdee,gold_pack,18.46,JPY,bank_transfer,pending,KE,,2025-07-09T06:09:49.300842
a099efca-38c8-406c-9d13-d5ecbdee9821,bf6172b5-e1a5-41b7-9911-f8f0e1b50bf4,7314b55f-fae5-4eed-aab7-626940c83832,gem_pack_small,63.26,EUR,bank_transfer,pending,QA,,2025-07-05T07:01:14.052955
22022cc9-4355-463b-b285-49a886eb9310,baa064aa-b344-4f59-aa5b-80d2bc782b08,50f96e77-c78d-4971-a3e3-917342362cec,weapon_pack,54.84,EUR,google_pay,pending,CF,,2025-07-17T06:29:59.478077
e59c1ebd-3cc0-4657-b8c2-a67dd9dea347,566eefdf-c669-4a61-bde5-5ea89a28e839,ad81685b-9f9b-4ca6-92ca-e1da7ce3e0b6,gem_pack_small,28.62,USD,paypal,refunded,US,ab,2025-07-18T22:02:53.854912
47bc9e03-efed-47d0-9df5-6997fef9b182,be4bca0d-453a-4bd8-a000-9deed1ac9d0d,212f9281-2cd2-4ae9-ad45-712fa8fa6655,gem_pack_large,81.71,USD,apple_pay,refunded,HN,table,2025-08-03T04:15:56.506162
ceac01a1-7100-40b2-b591-e9e068058af7,56cb10b0-f857-4d6c-b80d-deb83584a03c,e3243498-0e52-4821-960d-11121b7e8364,character_skin,38.43,USD,apple_pay,pending,FR,,2025-07-10T06:24:23.849776
aa3d084b-c0fd-41fd-a986-94db844491e5,ff7a4a4d-4220-461e-9efe-ea4a0eea608d,9a2dadf7-da06-4b94-aa65-1293205ce9d1,gold_pack,59.92,USD,paypal,failed,TO,,2025-07-10T04:39:11.489740
6f0a6238-9108-422a-8390-ea3f8cd8de2b,b576ff38-334c-4d9b-be33-1ef73cfa7b56,10b3bb35-403f-4112-ab0b-f30c63752426,character_skin,64.1,KRW,google_pay,failed,TJ,,2025-07-10T01:56:30.935407
84863727-57d3-4301-9ea9-a56a34391382,7920c022-860d-476d-90b1-1e7615d314a5,317b0201-0133-4000-b532-bd08d532dce6,exp_booster,64.84,EUR,paypal,failed,MW,,2025-07-25T20:51:10.007227
be7f6b9a-16e0-41a7-8cee-ae03404ff3c5,00eb7ee3-4284-48e5-8a25-160ec4dbb70d,7ef4ff6a-0457-4796-bcb9-5ca831ad0307,character_skin,32.36,EUR,paypal,completed,LV,,2025-07-30T05:36:49.772973
07ad9e74-1b94-45be-8de6-2e0977c3e1e1,aba21b77-e194-476c-b7f6-93294dcb929e,b62e6c3d-6550-46e4-baa4-0dce1ec01133,gem_pack_medium,66.98,EUR,paypal,failed,ET,delectus,2025-07-27T20:49:08.579256
5734d39c-881a-420a-8493-8315111bce36,5516a16e-a68e-4777-a792-e6e58cd857f4,6f8ff3e0-4abc-4162-8299-f6d050729e6f,weapon_pack,26.55,JPY,bank_transfer,failed,PT,,2025-07-18T20:27:13.125648
c69436b8-e5c9-4981-a8ca-dfac1b10026f,6f3eaee9-9ff3-4335-8b82-cad5467bd16c,0ed65e5f-0fa0-44eb-87af-55748e1d4c03,exp_booster,43.27,USD,google_pay,refunded,CL,,2025-08-02T01:56:29.017388
48d29419-bc1d-4a12-99eb-806bbbbf88ea,c1fcf236-9189-43f1-90b6-b9227c582d8c,1d5629d6-ce20-4153-940b-81130d1a9316,premium_pass,16.08,EUR,google_pay,pending,CR,,2025-07-07T12:15:30.015038
a8a346bb-9406-41cc-b612-0ab86233f11b,4b1ac4f3-aad1-4d1a-816c-a03999161438,9cf2443d-6865-4ab9-98fe-41b659fa7b41,gem_pack_large,63.97,KRW,credit_card,completed,ES,,2025-07-16T15:56:51.812843
576ef87d-902f-4052-879f-dbcb6133f201,6d70de45-912a-4243-84bc-a15c95f3d0bd,f4496ea1-cc79-4a98-b477-1fc74bf04d30,gem_pack_small,25.74,KRW,credit_card,completed,SZ,quisquam,2025-07-28T01:06:39.914052
8f31a87d-e941-41fa-9119-2b400d0797cb,066a20dd-5466-4655-9980-754f777055e1,0e9f0795-3761-4f57-9a49-0dda0a408d0b,gem_pack_medium,42.7,USD,bank_transfer,refunded,DE,,2025-07-16T20:12:27.721071
ad1948eb-59e5-4105-932e-4055029c4c7c,3b69ba4e-72e2-473d-b17d-028376cdaff9,f72a6c99-d1aa-41c9-b37b-fc93b73b527d,character_skin,99.33,USD,bank_transfer,refunded,CH,,2025-07-25T21:32:30.841083
9e2c12f4-d867-4528-b4c7-b313dc740015,20532776-d13d-4e76-b18c-c504e0931b99,6d59185d-ea57-47dc-b37d-954e2a88e229,exp_booster,91.76,EUR,bank_transfer,pending,IN,qui,2025-07-07T22:33:44.663591
8bfb3dd1-01e3-4ab0-9f89-f644b9f58bf3,8eec4238-39ca-490e-9cd0-771bd0a79d05,7d8f5bf1-ee4a-43c0-9a37-b0e9d271c430,gem_pack_small,60.53,EUR,paypal,completed,DO,prevent,2025-07-23T16:47:55.480561
7d5e375d-7891-4790-a5db-57079a294e53,a6b74380-bed2-4567-b25e-33531b031040,539c0f3e-f7a2-4fc9-81a6-27f67067cbbd,character_skin,24.55,JPY,credit_card,failed,MH,,2025-07-21T08:14:35.614468
d27fba6d-e762-41d1-8c22-adee95c50612,7911ec61-694c-4d96-bf93-a4accdfe13f0,5b2c943b-437b-483a-95fa-5313454fb2a2,gold_pack,32.56,KRW,google_pay,pending,PL,,2025-07-29T10:43:01.866086
d1c31a34-c009-400d-8f97-87532b906025,cc379526-48fd-4e50-bbc9-5289fa6964b1,2814b762-2e86-4c4a-96e2-676f9aab0b24,character_skin,99.97,JPY,paypal,refunded,MH,,2025-07-21T23:33:57.572098
ae07d891-8256-4346-aaea-4e37f8eaf50a,669e9af0-c3ad-4af0-88ac-31a792397cd8,5bd07de5-ad4a-4d86-a778-48529127d0e4,gold_pack,69.08,EUR,credit_card,refunded,PW,,2025-07-22T07:41:26.804140
4c76f5aa-a2f6-4f3f-93b0-8f2213def915,919a26b3-4385-406e-beb9-af62fe972a29,73b4d1e2-6f35-4024-883c-168b8a962413,exp_booster,97.89,EUR,paypal,failed,KM,quaerat,2025-07-17T18:15:18.586381
a9349d6a-70ec-4b4e-a05d-3b899a3146df,e09a925e-2bb4-41da-bac0-a5eda641690d,c6ac54cb-288b-4ffc-acdb-d4f527b87547,weapon_pack,49.94,EUR,apple_pay,pending,LT,ullam,2025-07-29T17:40:14.748282
cae956ad-c9da-4bc5-8e0c-815b14cc83b7,c5422025-bc9e-45cc-9923-3319200307c9,4390a828-2b59-4147-95bb-f2cf4c6bf52a,gold_pack,26.91,EUR,paypal,pending,ZW,qui,2025-07-12T00:51:39.875407
ba6b9717-2b7c-4761-8ada-47a920bf9ee6,b0e8f827-9e73-4e33-ae8e-a2791235a09d,639f9aad-4f53-41ec-9535-8fb50f3a9aa7,premium_pass,23.84,EUR,apple_pay,completed,GR,,2025-07-05T01:43:29.642700
8f1e3c80-ae80-4fa7-8f48-81100bf95187,4cdf41c3-689e-4858-b753-8e85fa45d2a5,9f4dbe5b-b09d-401d-a84b-0febca1bd0af,premium_pass,27.12,JPY,credit_card,pending,IT,,2025-07-16T06:00:16.457159
61a9513d-fa43-44a4-ade6-4145217a5ab6,f7e4362a-876a-406a-baa1-5903a5b312f5,9ea012d1-f532-425c-a6f1-217995de6457,premium_pass,29.15,JPY,apple_pay,completed,PT,,2025-08-01T00:40:56.704576
47fcfa84-677c-46c7-8bd7-983bc818d81f,51104411-b344-4017-9a6b-92fbe3ddd275,767d62f1-0954-4b79-b821-c26453e33dce,gold_pack,24.35,JPY,google_pay,pending,TJ,,2025-07-30T23:52:09.158122
585c2538-f314-4ed0-8292-a19ccfe58081,a38c354a-95ba-4000-90fc-1c97c67fdb72,e1c0c91d-3f5a-4620-b287-450efcaa90b3,character_skin,63.13,USD,bank_transfer,failed,JO,,2025-08-03T10:30:24.654646
9dcb2ce7-873e-4926-bb41-9fc0ec452596,27e009f5-f802-4617-b82a-409929dece7f,0cc516e9-1f51-4783-aab2-61ef70b7a15c,premium_pass,35.11,USD,bank_transfer,pending,GN,,2025-07-20T16:20:30.255083
dd2543d9-fa7e-4fcb-9c8b-17653c8a2862,e1c6e9b9-7e49-41b5-9ada-150831ceedcb,f3ef1e74-c8f7-4dd4-8afc-ccff7cbef67e,gem_pack_large,43.09,JPY,credit_card,refunded,SR,,2025-07-29T08:48:21.726587
aec2bf6c-f19f-495c-82d7-326ed4150c27,80cf5201-f1d2-4adf-8a1c-f320802fb90d,ae4ab5cf-14dc-43d5-adbc-d02602071532,gem_pack_small,49.13,KRW,paypal,completed,DZ,vitae,2025-07-10T06:29:51.730267
d7b10ef0-51b1-48f8-a39e-1be45f23b59c,cbf10ca0-64be-4ec7-b824-92ed199793ec,1bccc956-bf6c-4fc8-9ec7-c5a67d6685a4,exp_booster,36.01,USD,paypal,pending,ME,present,2025-08-02T03:24:19.037833
b97760e2-6050-488b-829e-a5365addba6a,630f3b44-6c51-49d9-abc7-6678c4627413,dfca6a68-2878-46f1-a62f-838789bc68e8,gem_pack_medium,95.18,JPY,credit_card,failed,YE,,2025-07-28T10:50:40.733058
07bc14d5-a3b4-470f-8278-d79ef88ac61d,b8fa87da-866f-4d67-a952-647e53ae5839,1f2c1009-9ee5-4b2e-af6e-35f87a07e25d,exp_booster,51.93,USD,apple_pay,failed,NI,,2025-07-27T01:46:11.056213
69c95f2a-9133-4441-8a27-4f84bfbfda9a,0299dab5-b11a-4bd3-95d0-c92f758ed4ea,a5c49f9d-4282-4d11-9113-dbfd3273486a,premium_pass,44.15,EUR,bank_transfer,pending,TH,,2025-07-29T07:03:06.569172
0df6ea2f-251f-4f06-9c7c-2d8ab886944f,80d078e1-2679-4ba9-b2cc-0ba95e935c3d,2ae3e3db-22c4-4308-98b0-94a091509cd1,character_skin,8.34,USD,bank_transfer,pending,PK,,2025-08-03T04:26:02.342325
4e8d9272-b6d6-4032-bc1b-22e1ec30c8d8,f866e618-505a-4621-a0ea-d6c111a830a0,3cf82134-324c-4f51-aca5-31e61ecf5853,gem_pack_large,12.24,EUR,apple_pay,pending,MZ,local,2025-07-25T12:39:45.505733
c37ecf5e-e13c-49dd-bb2f-873222ee3622,9e35cff9-a74d-4545-bc7a-07b3a89b6578,a8b5aa58-60cc-487b-9c40-54eb68ff3f6e,gem_pack_large,10.2,USD,google_pay,refunded,MK,,2025-07-07T17:43:38.843876
ac7e4150-51d0-4ba3-ab94-35c14a066d33,8b4a62ba-0f00-4482-ad28-114be510591e,0264822a-4e28-4a62-acb0-ed7e7e23d262,gem_pack_medium,76.2,USD,apple_pay,pending,PG,,2025-07-14T02:35:23.886991
eea68e60-baea-43a8-8a36-d94ac294f35d,8e6bff20-af15-4a57-b940-730608fc4a17,cf046db0-ebe5-4b83-8237-33b17e3e00be,gem_pack_large,66.16,USD,apple_pay,completed,KZ,modern,2025-07-11T01:21:54.815646
bdda1aa8-e5a9-4217-9606-776830dafa31,be470e9b-ab74-4f3b-9835-5e900cdfabbd,fa3efc7c-158d-4760-9f30-e0b21305728a,exp_booster,21.06,KRW,credit_card,completed,TM,course,2025-08-02T11:58:15.932989
4c7443a1-6dbc-474e-873c-3233d99ac87c,f5d21cbc-24f6-4065-adf7-ab9bef1ce013,f6d62465-d99c-4f9e-8bf6-8179c02e33de,weapon_pack,79.21,KRW,bank_transfer,refunded,ME,deleniti,2025-07-16T06:01:26.791554
cf3df9b7-8f9b-49ed-9b13-1360c09cb594,7911ec61-694c-4d96-bf93-a4accdfe13f0,92435b76-242e-4ea7-8e2c-6babcc7d544e,gold_pack,49.56,JPY,apple_pay,completed,RO,,2025-07-09T02:14:05.003310
ac983c66-6fde-42ae-94dd-70741ea5cf5d,8c952313-ce36-4f91-9d16-9eb277c2753a,c749fdaa-87f0-4b65-9262-8c47c8bcb1d8,character_skin,59.65,KRW,credit_card,completed,VA,,2025-07-27T10:13:35.299959
bb22c554-9789-4377-b858-94dab1610e12,635e0962-c986-4b59-b381-36cdd5561cb7,ce9d6844-497f-4882-a88f-56f330a8db8b,gem_pack_small,60.24,EUR,paypal,completed,LA,,2025-07-20T19:44:45.846325
2282434c-c249-4bee-93e8-fa7f88d8ab63,26911567-a918-472e-8ee6-bd00b3994787,d0b2fca3-7176-4f2a-a36a-f00f4bb8fae1,premium_pass,26.33,USD,bank_transfer,failed,IT,,2025-07-19T08:43:34.483929
4a9a28e7-247a-40ab-957d-9730dd37fb7e,3d24d31a-4d06-44dc-983c-2b833f5ac27b,cea055c9-df3c-47d3-bc69-d5ce49a4ce4e,weapon_pack,70.99,EUR,paypal,pending,QA,certainly,2025-07-05T11:41:57.500640
f2672780-ad32-440f-87b7-e7eecddb621e,94990a6a-7829-45d7-8eb0-2b02f390bf40,38f6c30e-039d-40c9-83db-fa2d99be3291,gold_pack,96.23,KRW,bank_transfer,completed,PW,support,2025-07-10T01:26:19.308821
bcb08b57-e3c2-409e-a305-f2c651db7f66,6829f9e8-71b5-49c3-b885-a1f9d60b4e40,2e6b5e87-c8ff-43e2-8073-462b2ee7c4f9,gem_pack_medium,88.28,USD,bank_transfer,refunded,KZ,,2025-07-27T18:23:31.462642
e0eda8b5-7fed-4cfd-b8f7-de720741b5eb,ab09a8a9-dcd0-4291-9b00-6bdda13808c2,7fb1b97a-705a-4679-a47e-675ba4dcbdc6,gem_pack_medium,44.49,EUR,credit_card,failed,ZW,,2025-07-10T22:08:28.896481
48d406a3-a767-4053-b99b-e3f256aafb3b,66b7f4db-5e64-4a46-ba66-82dc0c774ba2,a25c8454-0529-479e-a87f-a84d8a25eb72,character_skin,58.71,EUR,google_pay,pending,AG,,2025-07-27T05:27:49.171615
37337b48-f777-4fa3-8aa5-4074006f2a50,efed6034-fa46-4667-bb27-c49e096cda49,66f2019f-633b-4620-b713-ea02a69fe16a,gold_pack,5.91,KRW,credit_card,refunded,TM,shoulder,2025-07-25T19:06:50.024863
068835b8-5d53-47ac-83bb-8c0b7359caa8,d303eb0a-e541-47da-b20a-fcb1370a0873,722c1d84-7886-4336-8304-6f158c82a153,character_skin,96.73,USD,bank_transfer,pending,LK,,2025-07-19T01:15:59.316099
8c30f36c-de07-4ef8-a65c-fbbedb47a4bc,e8328f3d-3c42-4a9c-9ee4-2ea4776c1a33,43c59f32-847f-42f5-a82c-f9a04de8af6e,gem_pack_small,92.81,JPY,credit_card,completed,MV,beatae,2025-08-03T06:06:45.718416
02f80e80-0d49-4841-a75d-49b57c15e097,9ff4790f-f33e-4434-ba06-1e538ccebe5f,4786e0ea-34c6-485f-be71-89ef024da41d,gem_pack_large,25.8,KRW,credit_card,refunded,LI,neque,2025-07-10T09:01:08.181933
433c80bb-2f53-4ff4-8540-70a6c82150f9,e914ae88-ff14-47a2-b41e-32fecb4a315b,58833655-68c9-45c0-82e3-473f5adb513e,exp_booster,51.26,JPY,google_pay,completed,TO,,2025-07-25T21:14:44.213899
31bb3a04-8a09-4091-a2b8-b4619f0b4b3b,725facb7-286a-43b5-ad1f-e1a7717a653e,c6139c5c-bc96-48e5-ae58-32fb8555c925,gem_pack_large,44.3,EUR,credit_card,refunded,LT,,2025-07-25T05:38:51.181395
0beb5f52-098b-4ccd-8b3e-26fc6b07271d,2311471d-ee2c-471c-af8a-ba9e5153421b,9e1cc132-7288-400c-865e-94cd6c9bde77,premium_pass,25.24,KRW,google_pay,pending,SI,,2025-07-19T23:13:27.056422
5b037381-169f-4d20-a64a-90fd6d40bc69,b06305e3-030a-4973-9387-677b7d15ed7b,76e529e7-848d-4031-90fb-3eec407864fb,character_skin,40.81,JPY,bank_transfer,pending,MY,,2025-07-16T19:47:11.224062
ff96ad27-ecf9-4273-84b9-10926449fe04,4ebf9b01-03ff-4195-88aa-37ab5e1afa5d,72d8cd2a-94b6-4c5c-b804-d2cf56842734,weapon_pack,36.12,USD,apple_pay,completed,MC,,2025-07-05T12:22:08.823639
be1a131a-b813-4c30-8a36-221b7a588271,6b6550c7-b766-4e13-ac0a-d6284f310711,8d4392e4-3054-4b84-a16c-e2db296ebfd9,premium_pass,68.07,KRW,credit_card,completed,IQ,maiores,2025-07-28T15:12:37.440012
471b4436-aa19-4161-8c24-25007a39486d,da19104e-28bc-4b39-8395-cbcc73ac7ee9,d74025fe-6f4b-4675-a33d-86be6465d761,gold_pack,2.53,KRW,bank_transfer,failed,KE,,2025-08-02T21:23:53.729111
aa1c2c28-7781-4640-97e6-e4bb8364f638,d70084db-a854-43c5-a41d-df754b19699b,ba256f5e-a9df-4094-bc4a-0a3f9fd01bea,weapon_pack,19.49,EUR,google_pay,failed,CM,,2025-07-11T08:34:13.767069
e9f06daa-b5ef-42ba-9575-1fd4e7c48c37,944ead84-d31b-4c80-bce6-1224069e3d76,749ea0fa-a27a-4031-a498-43e968e24c4a,gem_pack_small,19.77,EUR,credit_card,refunded,WS,,2025-07-29T12:33:59.776486
34e1e3c7-e7b3-4477-a7a3-97578dd3604f,45cab881-b8cd-48af-9c7c-f99724e986b3,513843af-2a20-4b4c-b993-4a2718e827de,premium_pass,82.07,JPY,google_pay,failed,AL,,2025-07-13T00:13:00.919898
9b263c50-44ba-4c52-b3bf-728b32be017a,cce1387b-45eb-4f53-ae2e-7820d9ecb14e,90684da8-e5a7-4bc8-a0c9-f0e1f69d775e,character_skin,53.01,JPY,apple_pay,completed,JO,,2025-07-28T23:01:07.801222
8f84b498-a587-43e7-aa4d-31e8fed273e2,b379c419-0636-4651-9f40-cdfccfd27ff0,5f0412ef-b679-48dc-8242-d5ab2e755284,premium_pass,76.61,USD,bank_transfer,pending,UZ,success,2025-08-01T00:33:13.950623
012c5374-d911-4ca4-9dfa-d4c94e674f8a,6fe0d8ec-3cfe-409e-afe7-657575019d4e,cf984e0c-2088-437e-a0cf-f83889bd91f8,gem_pack_large,63.07,KRW,paypal,failed,SV,facere,2025-07-30T23:58:22.059949
d7e9d9c8-2f1a-4eed-bad4-c2e235982dca,2d5a1fdb-a1c3-4efe-a88e-ca19ce0ff1ec,45bcd488-af9a-4061-b181-c0aee6c24793,character_skin,71.39,JPY,paypal,completed,GR,,2025-08-01T19:12:19.685520
defbcc7a-7b21-4f23-bb4a-2af9e27d86b7,6ad1ac35-3347-4be7-86f1-52c46fd4e725,7e6c7087-a8ff-4372-9a32-99c86727663f,character_skin,48.81,USD,bank_transfer,failed,TH,,2025-07-26T11:15:08.951967
436dc74d-5c04-494c-85df-97b9d06705a8,c83985b6-e2be-4f42-8540-1dbe1a071e63,901f049c-b74e-4dee-804f-b2a72e220f0d,character_skin,3.85,EUR,bank_transfer,pending,HU,cultural,2025-07-31T12:10:28.882289
5b472eae-24f9-4641-8158-718346914976,4cb8b562-baff-42ac-abc2-ac63cf5f5170,0872bd7e-fc72-4d73-aeb2-cacc6c82e144,premium_pass,17.74,EUR,bank_transfer,failed,BR,,2025-08-02T10:45:00.201304
6f06ec56-f491-4141-bd4e-89c3d6828f2c,017d0534-1f1c-4683-89e8-dbe00378028b,662f591e-eb80-41eb-83fb-a9f2703b1e25,gem_pack_small,13.93,KRW,apple_pay,refunded,AU,,2025-08-02T01:26:59.316808
0e4731d5-77c1-441f-a36d-466d0f4cc7b8,b09fdd31-65a1-4933-9560-15301e3a2c99,3f059a2f-f6b0-4fac-927e-a5c13f72e671,gold_pack,72.34,JPY,credit_card,completed,BZ,,2025-07-28T12:32:40.082340
cb77af6a-45ca-41ab-b9d6-6af839ab9d40,f9c4c377-d2ef-4507-8e98-03dab5e7be21,a99a71ab-48fb-4cfc-9b87-2585b3cc081e,weapon_pack,32.68,KRW,apple_pay,refunded,NZ,,2025-07-18T11:35:29.913808
d8f45653-1620-4e0f-86ba-03b632d04f19,a1c8570a-3bb0-4a00-b729-9a716a5c1da0,cf9e93ee-5059-465b-bcb9-8a03c44507e5,exp_booster,97.49,KRW,bank_transfer,refunded,KH,,2025-07-08T21:24:35.847399
147caed1-fa96-480d-b37f-a6b82bb16067,9ff4790f-f33e-4434-ba06-1e538ccebe5f,0a61540d-a630-461d-833a-bea6e86eb7f5,gem_pack_large,54.24,KRW,paypal,completed,ZW,,2025-08-03T16:17:16.508563
c273c38c-4455-4497-beff-b2a893ae171a,296a5c43-58b6-4a12-8232-7770dd4c9cc6,6dfc42d6-ab6a-47ca-b90f-10137e9115c6,premium_pass,4.61,KRW,credit_card,refunded,NE,,2025-07-07T18:38:41.406172
97500c14-5329-4885-9648-c125b914a7ac,9ff4790f-f33e-4434-ba06-1e538ccebe5f,a1bbe316-78c8-459b-9450-b3c44b263f0e,character_skin,84.35,EUR,google_pay,refunded,CI,,2025-07-29T23:59:14.999575
01189a23-2403-4b7c-9142-eee02c55f81c,8f679fa5-7a43-4b76-ade3-48944c692a9b,a56f8966-9bdd-4d8c-969d-8da84d510577,gem_pack_medium,41.83,KRW,apple_pay,failed,KW,,2025-07-23T17:06:42.368284
f55f2b25-72f8-42b2-96f6-0c89ca548050,193f6e6d-fe45-444c-95d6-700a79a4843b,a7305df1-0ccb-452e-9718-a717ae0e98c2,gem_pack_small,43.59,EUR,paypal,pending,KI,,2025-07-27T07:30:47.871552
d642a6f1-5ad7-421a-b9cd-01750f532b9b,646239e9-8076-4782-8410-0e30d3c4e36d,c0d4e0ca-a6a5-407e-a31b-8eee8033414e,gold_pack,15.1,KRW,google_pay,completed,BR,,2025-07-27T06:27:54.177197
433b4961-8883-41e6-8886-240d78e60866,7f6f7093-bc86-43cf-9978-ea3ed9153672,eab1f891-1b3a-4498-ac22-c7e7950037c9,gem_pack_medium,59.48,USD,bank_transfer,failed,PG,ipsam,2025-07-12T17:05:34.842523
ccad4e2d-807d-4619-8055-98d6dc997420,f5aa2095-c856-4340-a76b-3275f3465219,f625a554-292d-4590-90b1-529f3640cef6,gem_pack_large,41.05,JPY,apple_pay,pending,RW,,2025-07-10T00:30:32.816445
e7a27209-5ee6-4439-9417-2a0fdd8cf3df,a028be66-e90f-42e7-a989-4c9d31076dbc,674e7186-952e-40ed-9d19-044dee732026,gem_pack_small,62.11,JPY,credit_card,completed,VU,,2025-08-03T19:12:53.690207
8214a437-e17d-48eb-a424-1eac9bf95cff,6b410f2a-3dec-4ab4-8fd3-c3fc3915e9c4,03f8a04f-24e8-4a5a-a328-8089bd7d53a7,gem_pack_large,74.08,EUR,credit_card,completed,BN,,2025-07-20T04:48:20.221161
6b8a81d8-bae1-416a-937f-65e0926bb4f9,baa064aa-b344-4f59-aa5b-80d2bc782b08,b897a548-ea06-4b9b-b510-b04a1deeebb3,character_skin,70.18,USD,apple_pay,failed,LY,sunt,2025-07-15T22:32:07.130630
72e45359-7aad-4178-b8da-6b5adb448753,468075d2-072c-47e2-99ef-9c01c1b59e2f,86e4daa1-fcc3-4da1-8a34-5dcc8e052c4f,gold_pack,14.85,EUR,paypal,completed,GH,,2025-07-27T03:09:47.077606
4a711950-f9b3-4317-a3ac-9488cb7326f1,a68ea67d-68a4-4133-ac7e-b6b9c585fd13,c17768ac-d94b-49a6-8a17-1e0c92824acc,premium_pass,93.6,JPY,bank_transfer,pending,BB,sit,2025-07-13T00:30:55.525790
4fd2256f-d0d2-422f-8612-d78f8ed38ba1,f5d21cbc-24f6-4065-adf7-ab9bef1ce013,f43dbfea-d780-4ad8-8d2b-c9a03db71d0d,character_skin,14.64,JPY,credit_card,refunded,ZW,whole,2025-07-25T19:36:13.903396
7d0be112-42de-4670-8abb-bcb1971bdabf,2388554d-ac3e-4ece-8212-52cf30825bd0,eaca12fa-ba04-4f37-87b9-bac100e7534c,weapon_pack,97.51,USD,google_pay,failed,BG,,2025-07-16T16:37:43.563243
698b85d7-58ec-4157-9525-cc89424c4087,1e1b1dde-dae3-4261-bdb8-7e581c68c78c,0a12588d-3b0d-44ec-bd88-1418e20e00a5,weapon_pack,70.39,USD,google_pay,pending,AF,fugit,2025-07-28T10:16:50.064147
4725d3d1-9c14-4614-b2b7-4665e1af92b1,635e0962-c986-4b59-b381-36cdd5561cb7,6623806a-151a-4003-b1a2-a7cefb6d14ad,premium_pass,15.59,EUR,credit_card,completed,US,voluptatibus,2025-07-12T04:35:54.915922
dea6e2a5-9276-4686-b580-725aa9010826,dd52312a-5596-402d-84c1-d6ee9f328dbe,1a685802-7f11-461b-b56c-876702785283,gem_pack_medium,72.71,JPY,google_pay,failed,CA,,2025-08-01T13:12:25.745789
85d2944d-9a8a-4636-ab61-13dc39540970,df7ac7b0-06b7-437a-bb10-546e24d8374b,f6c95ad6-6975-4344-8ac3-33e64ea01557,gold_pack,96.07,JPY,paypal,completed,CA,repellat,2025-07-12T13:39:27.187650
291c02f2-16dd-46da-8856-04854dce27e3,0d5b67fd-2e49-46e9-b930-6408b32cf693,5d4ef34a-67fb-4af2-b6a6-ee45ad9a54fb,exp_booster,51.22,KRW,paypal,completed,AT,long,2025-07-21T15:20:40.091000
37d4bfee-4dc2-4085-af0e-296b699b9b4f,cffa7f64-140a-42a7-ae13-634bdbe6ece0,4f944bfd-0214-4cb3-8ca9-55b4a1a98a5b,gold_pack,86.22,KRW,bank_transfer,completed,AG,brother,2025-07-20T07:25:01.799098
878a9987-e59f-4074-b695-6bd78a7b1644,3922b185-1416-43a5-a197-54eed6d849d4,fb26140d-f567-4634-82e1-fcbd47045683,character_skin,95.09,USD,apple_pay,pending,ZM,,2025-07-31T23:33:21.630234
0604a283-d404-4e03-9232-59dcd1df2a55,739b9add-6fd8-4375-a7f8-4610bf7c8aff,70087c60-0f7b-4030-8ae7-16ff554ba277,premium_pass,19.66,EUR,bank_transfer,refunded,RW,,2025-07-21T18:08:53.502128
cad6c44e-6836-412f-88e9-e40554cbd729,039d193f-3936-48d9-8e2c-567d92c43e89,6c6aabd6-54cd-4507-8a9d-510a43bfd5af,gem_pack_medium,24.62,USD,apple_pay,failed,IE,,2025-07-10T23:24:48.586324
f913bcea-e635-4fcf-adfe-eb7168b35444,1a0991ba-5f5d-47d3-88e6-49c6fdec2515,0fbf6dc2-9275-40c0-b4b3-f9a41f4cb7c4,premium_pass,48.1,USD,bank_transfer,completed,LT,,2025-07-06T17:58:50.723004
119bbb69-4e30-48e0-9bc7-841b17d823b5,c6bc588d-4d2f-4030-8e3d-09c187283f90,6db4703f-d2de-4f97-84b9-8364e17bc2be,premium_pass,36.97,JPY,paypal,pending,AR,form,2025-07-05T11:11:53.196363
